Move_ID,Miscrit_ID,Move_Name,Element,AP,Accuracy,Description,Enchant
1846,417,Red Card,Utility,0,70%,Forces your foe to be switched immediately,+10% Accuracy
1847,417,Ground Swallow,Earth,25,95%,A massively powerful Earth attack that grants immunity to Confuse and Sleep for 3 turns,+2 Attack Power
1848,417,Header,Physical,10,100%,"An average Physical attack that hits 3 times, lowers your foe's stats by 5 and raises your Physical Attack by 15",+1 Attack Power
1849,419,Shields Up,Utility,0,100%,Raises your Defenses by 5,+1 to Buff
1850,419,Blow,Wind,7,100%,A simple Wind attack,+1 Attack Power
1851,419,Slap,Physical,7,100%,A simple Physical attack,+1 Attack Power
1852,419,Swell,Utility,0,100%,Raises your Elemental Attack by 8,+1 to Buff
1853,419,Feather Flow,Wind,11,100%,An average Wind attack,+2 Attack Power
1854,419,Confuse,Utility,0,40%,Confuses your foe so that they may attack themselves for 2 turns,Replenishes 5 Health
1855,419,Safeguard,Utility,0,100%,Raises your Defenses by 8,+2 to Buff
1856,419,Sleep,Utility,0,40%,"Puts your foe to Sleep for 2 turns, or until you attack them",Replenishes 5 Health
1857,419,Overwhelm,Physical,20,90%,A very powerful Physical attack,+10% Accuracy
1858,419,Tempest,Wind,25,95%,A massively powerful Wind attack,+5 Attack Power
1859,419,Pennon's Rage,Physical,9,--,Inflicts Physical DoT for 3 turns and Paralyzes foe for 4 turns. (1 Use),+2 Attack Power
1860,419,Blowhell,Physical,8,95%,A simple Physical attack and hits 4 times that inflicts Stats Chaos,+5% Accuracy
1861,420,Spray,Water,7,100%,A simple Water attack,+1 Attack Power
1862,420,Shy Smile,Utility,0,100%,Lowers your foe's Attacks by 5,+1 to Debuff
1863,420,Slap,Physical,7,100%,A simple Physical attack,+1 Attack Power
1864,420,Poison,Utility,0,95%,"Poisons your foe, causing 5 damage for 3 turns",+1 Attack Power
1865,420,Douse,Water,11,100%,An average Water attack,Replenishes 5 Health
1866,420,Safeguard,Utility,0,100%,Raises your Defenses by 8,+2 to Buff
1867,420,Mush,Physical,15,95%,A powerful Physical attack,+3 Attack Power
1868,420,Max Power,Utility,0,100%,Raises your Attacks by 9,+2 to Buff
1869,420,Geyser,Water,20,95%,A very powerful Water attack,+4 Attack Power
1870,420,OverWater,Utility,0,100%,Removes your elemental weakness,Replenishes 5 Health
1871,420,Snapping Claw,Physical,29,95%,A massively powerful Physical attack that steals 7 Elemental and Physical Attack from your foe,+5% Accuracy
1872,420,Arcanaclaw Splash,Water,32,95%,A more than massively powerful Water attack that heals yourself by 15 HP,+5% Accuracy
1873,425,Crumble,Earth,7,100%,A simple Earth attack,+1 Attack Power
1874,425,Wisp,Nature,7,100%,A simple Nature attack,+1 Attack Power
1875,425,Hit,Physical,7,100%,A simple Physical attack,+1 Attack Power
1876,425,Power Up,Utility,0,100%,Raises your Attacks by 5,+1 to Buff
1877,425,Dirt Claw,Nature,10,100%,An average Nature attack,+2 Attack Power
1878,425,Sleep,Utility,0,40%,"Puts your foe to Sleep for 2 turns, or until you attack them",Replenishes 5 Health
1879,425,Sandstorm,Utility,0,100%,Removes your elemental weakness,Replenishes 5 Health
1880,425,Bash,Physical,15,95%,A powerful Physical attack,+3 Attack Power
1881,425,Boulder Barrage,Earth,13,80%,Inflicts Earth damage over 3 turns,+10% Accuracy
1882,425,Overgrowth,Nature,25,95%,A massively powerful Nature attack,+5 Attack Power
1883,425,Toxic,Utility,0,90%,"Poisons your foe, causing 10 damage for 3 turns",+5% Accuracy
1884,425,Spoiled Smack,Earth,31,95%,A more than massively powerful Earth attack that raises your Defenses by 5 and heals yourself by 10 HP,+5% Accuracy
1885,430,Weaken,Utility,0,100%,Lowers your foe's Defenses by 5,+1 to Debuff
1886,430,Vines,Nature,7,100%,A simple Nature attack,+1 Attack Power
1887,430,Swipe,Physical,7,100%,A simple Physical attack,+1 Attack Power
1888,430,Shields Up,Utility,0,100%,Raises your Defenses by 5,+1 to Buff
1889,430,Blighted Gash,Physical,12,100%,An average Physical attack,+2 Attack Power
1890,430,Merciless,Utility,0,100%,Raises your Attacks by 9,+2 to Buff
1891,430,Sow,Nature,15,90%,A powerful Nature attack,+10% Accuracy
1892,430,Claw,Physical,15,95%,A powerful Physical attack,+3 Attack Power
1893,430,Unbreakable,Utility,0,100%,Raises your Defenses by 11,+3 to Buff
1894,430,Gilly Weed,Utility,0,100%,Removes your elemental weakness,Replenishes 5 Health
1895,430,Blighted Leaves,Nature,25,90%,A massively powerful Nature attack that raises your Physical Attack by 12,+10% Accuracy
1896,430,Blighted Ferocity,Physical,48,100%,An immensely powerful Physical attack. 2 turns cooldown,+5 Attack Power
1897,433,Burn,Fire,7,100%,A simple Fire attack,+1 Attack Power
1898,433,Power Up,Utility,0,100%,Raises your Attacks by 5,+1 to Buff
1899,433,Smack,Physical,7,100%,A simple Physical attack,+1 Attack Power
1900,433,Complete Confusion,Utility,0,40%,Confuses your foe so that they may attack themselves for 3 turns,+20% chance of Stats Chaos
1901,433,Blighted Fire Flight,Fire,13,100%,An average Fire attack,+3 Attack Power
1902,433,Tickle,Utility,0,100%,Lowers your foe's Attacks by 8,+2 to Debuff
1903,433,Bash,Physical,15,95%,A powerful Physical attack,+3 Attack Power
1904,433,Campfire,Fire,15,95%,A powerful Fire attack,+3 Attack Power
1905,433,Debilitate,Utility,0,100%,Lowers your foe's Defenses by 11,+3 to Debuff
1906,433,Brimstone,Fire,20,95%,A very powerful Fire attack,+2 Attack Power
1907,433,Blighted Blocker,Utility,0,100%,Raises your Physical Defense by 18,+3 to Buff
1908,433,Blighted Bash,Physical,12,95%,An average Physical attack that hits 3 times that also inflicts 12 fixed damage and grants immunity to Sleep for 5 turns,+5% Accuracy
1909,438,Spark,Lightning,7,100%,A simple Lightning attack,+1 Attack Power
1910,438,Leaves,Nature,7,100%,A simple Nature attack,+1 Attack Power
1911,438,Bite,Physical,7,100%,A simple Physical attack,+1 Attack Power
1912,438,Fetal Position,Utility,0,100%,Lowers your foe's Attacks by 5,+1 to Debuff
1913,438,Mega Volts,Lightning,12,100%,An average Lightning attack,+2 Attack Power
1914,438,Gilly Weed,Utility,0,100%,Removes your elemental weakness,Replenishes 5 Health
1915,438,Toxic,Utility,0,90%,"Poisons your foe, causing 10 damage for 3 turns",+5% Accuracy
1916,438,Confuse,Utility,0,40%,Confuses your foe so that they may attack themselves for 2 turns,Replenishes 5 Health
1917,438,Hard Jab,Physical,20,95%,A very powerful Physical attack,+4 Attack Power
1918,438,Lightning Bolt,Lightning,25,95%,A massively powerful Lightning attack,+5 Attack Power
1919,438,Hogtied,Nature,17,95%,A powerful Nature attack that inflicts 11 AP Nature DoT for 3 turns,+5% Accuracy
1920,438,Pig's Fart,Lightning,18,95%,A powerful Lightning attack that inflicts 8 AP Lightning DoT for 3 turns,+5% Accuracy
1921,451,Sprinkle,Water,7,100%,A simple Water attack,+1 Attack Power
1922,451,Zap,Lightning,7,100%,A simple Lightning attack,+1 Attack Power
1923,451,Shove,Physical,7,100%,A simple Physical attack,+1 Attack Power
1924,451,Confuse,Utility,0,40%,Confuses your foe so that they may attack themselves for 2 turns,Replenishes 5 Health
1925,451,Light Aqua Pura,Water,11,100%,An average Water attack,+2 Attack Power
1926,451,Impact,Physical,10,100%,An average Physical attack,+2 Attack Power
1927,451,Bright Lights,Utility,0,95%,Lowers your foe's Accuracy by 10%,+5% Accuracy
1928,451,Electrify,Lightning,15,95%,A powerful Lightning attack,+3 Attack Power
1929,451,Overwhelm,Physical,20,90%,A very powerful Physical attack,+10% Accuracy
1930,451,Storm,Water,20,95%,A very powerful Water attack,+4 Attack Power
1931,451,Fulminating Chomp,Lightning,26,100%,A massively powerful Lightning attack that applies Barbed,+2 Attack Power
1932,451,Light Beaver Storm,Water,25,100%,"A massively powerful Water attack that grants immunity to Sleep, Paralyze, and Confuse for 3 turns",+5 Attack Power
1933,456,Spray,Water,7,100%,A simple Water attack,+1 Attack Power
1934,456,Debaser,Utility,0,100%,Lowers your foe's Defenses by 5,+1 to Debuff
1935,456,Hit,Physical,7,100%,A simple Physical attack,+1 Attack Power
1936,456,Toughen Up,Utility,0,100%,Raises your Defenses by 5,+1 to Buff
1937,456,Light Refrigerate,Water,12,100%,An average Water attack,+3 Attack Power
1938,456,Bewitch,Utility,0,100%,Lowers your foe's Elemental Attack by 10,+2 to Debuff
1939,456,Strike,Physical,15,95%,A powerful Physical attack,+3 Attack Power
1940,456,OverWater,Utility,0,100%,Removes your elemental weakness,Replenishes 5 Health
1941,456,Geyser,Water,20,95%,A very powerful Water attack,+4 Attack Power
1942,456,Barrage,Physical,10,95%,An average Physical attack that hits 2 times,+5% Accuracy
1943,456,Stilled,Utility,0,100%,Lowers your foe's Elemental Attack by 13,+3 to Debuff
1944,456,Light Glaciate,Water,11,95%,An average Water attack that hits 3 times and steals 12 HP from foe,+5% Accuracy
1945,457,Shields Up,Utility,0,100%,Raises your Defenses by 5,+1 to Buff
1946,457,Crumble,Earth,7,100%,A simple Earth attack,+1 Attack Power
1947,457,Hit,Physical,7,100%,A simple Physical attack,+1 Attack Power
1948,457,Power Up,Utility,0,100%,Raises your Attacks by 5,+1 to Buff
1949,457,Light Rocky Ruin,Earth,11,100%,An average Earth attack,+2 Attack Power
1950,457,Sandstorm,Utility,0,100%,Removes your elemental weakness,Replenishes 5 Health
1951,457,Strike,Physical,15,95%,A powerful Physical attack,+3 Attack Power
1952,457,Tickle,Utility,0,100%,Lowers your foe's Attacks by 8,+2 to Debuff
1953,457,Landslide,Earth,20,95%,A very powerful Earth attack,+4 Attack Power
1954,457,Sprint,Physical,--,95%,Raises your Speed by 25 and heals yourself by 5 HP,+5% Accuracy
1955,457,Debilitate,Utility,0,100%,Lowers your foe's Defenses by 11,+3 to Debuff
1956,457,Light Tail Wham,Physical,32,90%,A more than massively powerful Physical attack that triggers an additional attack with 10 fixed damage and grants Stats Surge,+10% Accuracy
1957,458,Spark,Lightning,7,100%,A simple Lightning attack,+1 Attack Power
1958,458,Wisp,Nature,7,100%,A simple Nature attack,+1 Attack Power
1959,458,Poke,Physical,7,100%,A simple Physical attack,+1 Attack Power
1960,458,Power Up,Utility,0,100%,Raises your Attacks by 5,+1 to Buff
1961,458,Light Zap Wings,Lightning,12,100%,An average Lightning attack,+2 Attack Power
1962,458,Safeguard,Utility,0,100%,Raises your Defenses by 8,+2 to Buff
1963,458,Confuse,Utility,0,40%,Confuses your foe so that they may attack themselves for 2 turns,Replenishes 5 Health
1964,458,Reap,Nature,15,95%,A powerful Nature attack,Replenishes 5 Health
1965,458,Voltage,Lightning,20,95%,A very powerful Lightning attack,+4 Attack Power
1966,458,Sludge,Utility,0,100%,Lowers your foe's Defenses by 11,+3 to Debuff
1967,458,Mother Nature,Nature,20,95%,A very powerful Nature attack,+4 Attack Power
1968,458,Swooping Light Nature,Nature,22,100%,A very powerful Nature attack with a 95% chance to trigger an additional Lightning attack with 20 power,+3 Attack Power
1969,459,Toughen Up,Utility,0,100%,Raises your Defenses by 5,+1 to Buff
1970,459,Wisp,Nature,7,100%,A simple Nature attack,+1 Attack Power
1971,459,Swipe,Physical,7,100%,A simple Physical attack,+1 Attack Power
1972,459,Shy Smile,Utility,0,100%,Lowers your foe's Attacks by 5,+1 to Debuff
1973,459,Light Dirt Claw,Nature,12,100%,An average Nature attack,+2 Attack Power
1974,459,Sleep,Utility,0,40%,"Puts your foe to Sleep for 2 turns, or until you attack them",Replenishes 5 Health
1975,459,Claw,Physical,15,95%,A powerful Physical attack,+3 Attack Power
1976,459,Gilly Weed,Utility,0,100%,Removes your elemental weakness,Replenishes 5 Health
1977,459,Venom,Utility,0,85%,"Poisons your foe, causing 14 damage for 3 turns",+10% Accuracy
1978,459,Mother Nature,Nature,20,95%,A very powerful Nature attack,+4 Attack Power
1979,459,Well Rounded,Utility,0,90%,Raises your Attacks and Defenses by 8,+10% Accuracy
1980,459,Light Smackdown,Physical,28,100%,A massively powerful Physical attack that applies Barbed,+4 Attack Power
1981,476,Cinders,Fire,7,100%,A simple Fire attack,+1 Attack Power
1982,476,Zap,Lightning,7,100%,A simple Lightning attack,+1 Attack Power
1983,476,Headbutt,Physical,7,100%,A simple Physical attack,+1 Attack Power
1984,476,Shy Smile,Utility,0,100%,Lowers your foe's Attacks by 5,+1 to Debuff
1985,476,Light Charge,Lightning,12,100%,An average Lightning attack,Replenishes 5 Health
1986,476,Power Up,Utility,0,100%,Raises your Attacks by 5,+1 to Buff
1987,476,Claw,Physical,15,95%,A powerful Physical attack,+3 Attack Power
1988,476,Electrify,Lightning,15,95%,A powerful Lightning attack,+3 Attack Power
1989,476,Hard Jab,Physical,20,95%,A very powerful Physical attack,+4 Attack Power
1990,476,Fire Storm,Fire,5,100%,A simple Fire attack that hits 5 times,+1 Repeat
1991,476,SuperHot,Utility,0,95%,A move that heals for 3 turns with 50% chance to Confuse your foe for 1 turn. 5 turns cooldown,+5% Accuracy
1992,476,Racing Bolts,Lightning,29,100%,A massively powerful Lightning attack that provides 15 Block,+3 Attack Power
1993,480,Sprinkle,Water,7,100%,A simple Water attack,+1 Attack Power
1994,480,Power Up,Utility,0,100%,Raises your Attacks by 5,+1 to Buff
1995,480,Poke,Physical,7,100%,A simple Physical attack,+1 Attack Power
1996,480,Fetal Position,Utility,0,100%,Lowers your foe's Attacks by 5,+1 to Debuff
1997,480,Dark Poisoned Puddle,Water,11,95%,Inflicts Water damage over 3 turns,+2 Attack Power
1998,480,Bash,Physical,15,95%,A powerful Physical attack,+3 Attack Power
1999,480,Safeguard,Utility,0,100%,Raises your Defenses by 8,+2 to Buff
2000,480,OverWater,Utility,0,100%,Removes your elemental weakness,Replenishes 5 Health
2001,480,Geyser,Water,20,95%,A very powerful Water attack,+4 Attack Power
2002,480,Sludge,Utility,0,100%,Lowers your foe's Defenses by 11,+3 to Debuff
2003,480,Confuse,Utility,0,40%,Confuses your foe so that they may attack themselves for 2 turns,Replenishes 5 Health
2004,480,Dark Relentless Bubbles,Water,7,100%,A simple Water attack that hits 5 times,+1 Repeat
2005,488,Debaser,Utility,0,100%,Lowers your foe's Defenses by 5,+1 to Debuff
2006,488,Leaves,Nature,7,100%,A simple Nature attack,+1 Attack Power
2007,488,Poke,Physical,7,100%,A simple Physical attack,+1 Attack Power
2008,488,Confuse,Utility,0,40%,Confuses your foe so that they may attack themselves for 2 turns,Replenishes 5 Health
2009,488,Light Replenish,Utility,0,100%,Recovers a fair amount of your health,+5 Heal
2010,488,Grow,Nature,10,100%,An average Nature attack,+2 Attack Power
2011,488,Max Power,Utility,0,100%,Raises your Attacks by 9,+2 to Buff
2012,488,Bash,Physical,15,95%,A powerful Physical attack,+3 Attack Power
2013,488,Lotus,Nature,20,90%,A very powerful Nature attack,+10% Accuracy
2014,488,Merlin's Beard,Utility,0,100%,Raises your Elemental Attack by 14,+3 to Buff
2015,488,Destruction,Physical,25,90%,A massively powerful Physical attack,+10% Accuracy
2016,488,Light Ent,Nature,30,140%,A more than massively powerful Nature attack that inflicts Switch Curse,+2 Attack Power
2017,493,Debaser,Utility,0,100%,Lowers your foe's Defenses by 5,+1 to Debuff
2018,493,Spray,Water,7,100%,A simple Water attack,+1 Attack Power
2019,493,Shove,Physical,7,100%,A simple Physical attack,+1 Attack Power
2020,493,Anger,Utility,0,100%,Raises your Physical Attack by 7,+2 to Buff
2021,493,Aqua Brillante,Water,13,100%,An average Water attack,Replenishes 5 Health
2022,493,Bright Lights,Utility,0,95%,Lowers your foe's Accuracy by 10%,+5% Accuracy
2023,493,Mush,Physical,15,95%,A powerful Physical attack,+3 Attack Power
2024,493,Ultra Focus,Utility,0,95%,Recovers a fair amount of your health and grants immunity to Sleep and Confuse for 5 turns,+5% Accuracy
2025,493,OverWater,Utility,0,100%,Removes your elemental weakness,Replenishes 5 Health
2026,493,Anchor Down,Water,5,--,A simple Water/Physical attack that inflicts 6 AP Water/Physical DoT for 2 turns and Paralyzes foe for 3 turns. 10 turns cooldown,+1 Attack Power
2027,493,Tentacle Trench,Water,30,95%,A more than massively powerful Water attack that inflicts Bleed and Antiheal for 3 turns,+5% Accuracy
2028,493,Krakyn Klaw,Physical,30,100%,A more than massively powerful Physical attack that lowers foe's Defenses by 12,+3 Attack Power
2029,500,Breeze,Wind,7,100%,A simple Wind attack,+1 Attack Power
2030,500,Fetal Position,Utility,0,100%,Lowers your foe's Attacks by 5,+1 to Debuff
2031,500,Headbutt,Physical,7,100%,A simple Physical attack,+1 Attack Power
2032,500,Debaser,Utility,0,100%,Lowers your foe's Defenses by 5,+1 to Debuff
2033,500,Blighted Wing Beats,Wind,13,100%,An average Wind attack,+3 Attack Power
2034,500,Sleep,Utility,0,40%,"Puts your foe to Sleep for 2 turns, or until you attack them",Replenishes 5 Health
2035,500,Bash,Physical,15,95%,A powerful Physical attack,+3 Attack Power
2036,500,Max Power,Utility,0,100%,Raises your Attacks by 9,+2 to Buff
2037,500,Cyclone,Wind,20,95%,A very powerful Wind attack,+4 Attack Power
2038,500,Wallop,Physical,20,95%,A very powerful Physical attack,+4 Attack Power
2039,500,Complete Confusion,Utility,0,40%,Confuses your foe so that they may attack themselves for 3 turns,+20% chance of Stats Chaos
2040,500,Blighted Eerie Breeze,Wind,18,90%,A powerful Wind attack that hits 2 times,+10% Accuracy
2041,501,Zap,Lightning,7,100%,A simple Lightning attack,+1 Attack Power
2042,501,Shy Smile,Utility,0,100%,Lowers your foe's Attacks by 5,+1 to Debuff
2043,501,Slap,Physical,7,100%,A simple Physical attack,+1 Attack Power
2044,501,Confuse,Utility,0,40%,Confuses your foe so that they may attack themselves for 2 turns,Replenishes 5 Health
2045,501,Blighted Stinging Shot,Physical,13,100%,An average Physical attack,+2 Attack Power
2046,501,Feebler,Utility,0,100%,Lowers your foe's Defenses by 8,+2 to Debuff
2047,501,Tickle,Utility,0,100%,Lowers your foe's Attacks by 8,+2 to Debuff
2048,501,Scorched Earth,Utility,0,100%,Removes your elemental weakness,Replenishes 5 Health
2049,501,Voltage,Lightning,20,95%,A very powerful Lightning attack,+4 Attack Power
2050,501,Blitzkrieg,Physical,12,95%,An average Physical attack that hits 2 times,+5% Accuracy
2051,501,KiloCry,Utility,0,90%,"Raises you and your foe's Physical Attack by 20 and 5 respectively, and lowers Physical Defense by 5 and 20 respectively",+10% Accuracy
